title,post_date,edit_date,contributor_id,contributor_rank,message_text,post_moderation,category,url
We are here for you- COVID-19 Update,3/30/20 20:49,,3a943e9a01c31a64,ActiveMember,"I would like to strongly urge that you stop penalizing people for ""not earning enough money"" by suspending their profile - my profile was suspended out of nowhere today, and while I understand this is your normal policy, please consider waiving this penalty considering we are in the midst of a global pandemic and for many of us, working freelance from home is the only option we have right now. It also tells me it will take three business days for my profile to be reactivated which, in my opinion, is unacceptable when many of us need all the income we can get right now. Many of the jobs posted for my industry are listed with very insulting rates (5-10% of industry standard) which is why I submit sparingly to only the jobs that pay fairly - I don't feel I should be punished for this by having my profile deactivated.",Unedited,Announcements,https://community.upwork.com/t5/Announcements/We-are-here-for-you-COVID-19-Update/td-p/719217
We are here for you- COVID-19 Update,3/31/20 7:49,,24a7477779c427d5,CommunityGuru,"I would like to clarify that your profile is not suspended, nor is it deactivated. Your profile was set to private since you haven't earned in the past 30-days.If an established freelancer doesn't earn money on Upwork for 30 days, their profile visibility will automatically change to private. Huh? Wasn't that discontinued a few weeks ago and changed to 2 years?You may read more about this in this help article.Nothing found underthis help article.",Unedited,Announcements,https://community.upwork.com/t5/Announcements/We-are-here-for-you-COVID-19-Update/td-p/719217
We are here for you- COVID-19 Update,3/27/20 23:17,,1ef928caeede889d,ActiveMember,You should make freelancer plus free during covid 19 outbreak,Unedited,Announcements,https://community.upwork.com/t5/Announcements/We-are-here-for-you-COVID-19-Update/td-p/719217
We are here for you- COVID-19 Update,3/28/20 10:38,3/28/20 10:43,49d1ce48e578427d,ActiveMember,"Can you temporarily lift the credits requirement for applying to jobs or refund them more quickly when we're not hired? This would be an immense help as with the lower volume of jobs, there are more appliants per job and I'm applying to a lot more, including ones that are much lower than my usual range to try to even get a single job.",Unedited,Announcements,https://community.upwork.com/t5/Announcements/We-are-here-for-you-COVID-19-Update/td-p/719217
We are here for you- COVID-19 Update,3/26/20 15:08,,e9b458b77ce03d90,ActiveMember,Amy - I have that feature but at the moment I can't afford to lose the fee from what are often already small payments. I think Upwork should start working with clients like many other companies to help during this crisis. Reducing the job fee would be a good start.,Unedited,Announcements,https://community.upwork.com/t5/Announcements/We-are-here-for-you-COVID-19-Update/td-p/719217
We are here for you- COVID-19 Update,10/31/20 10:06,,25d1df724613f2ff,AceContributor,"Maybe your concern is NOT earning, but also skill",Unedited,Announcements,https://community.upwork.com/t5/Announcements/We-are-here-for-you-COVID-19-Update/td-p/719217
We are here for you- COVID-19 Update,3/26/20 16:08,,3946ec34b0cb4d65,ActiveMember,"A step in the right direction. Thank you for the update.One policy that would make a huge difference would be to reduce the wait time from the time funds are released and when they are available for withdrawal.It can make a huge difference for a freelancer who made $500 for a project, to get his/her $400 deposit in less than 8 days as it is the average now.Also, the Instant Pay never worked for me (it keeps failing) so looking int this would be highly appreciated now more than ever.",Unedited,Announcements,https://community.upwork.com/t5/Announcements/We-are-here-for-you-COVID-19-Update/td-p/719217
We are here for you- COVID-19 Update,3/28/20 5:31,,d8be1d0b28bf069a,AceContributor,Likely becuase Upwork earns interest on that money while it sits there. when you're talking millions of dollars. 5 days of interest adds up.,Unedited,Announcements,https://community.upwork.com/t5/Announcements/We-are-here-for-you-COVID-19-Update/td-p/719217
We are here for you- COVID-19 Update,3/26/20 16:12,,ab84663d56644799,ActiveMember,One thing that would help as well would be if upwork would impose some type of minimum payment for their freelancers. I see clients asking for books to be written for PENNIES and it's hard not to accept such low jobs if you need the money even if you've been doing this (like I have) for five years. Shorter payment times would be nice as well as not letting clients hold onto work for DAYS AND DAYS before they release payment.,Unedited,Announcements,https://community.upwork.com/t5/Announcements/We-are-here-for-you-COVID-19-Update/td-p/719217
We are here for you- COVID-19 Update,3/26/20 17:37,,05328f315d3bff49,ActiveMember,"Hello,About this topic: 4. Accelerate receipt of payments, I want to give a suggestion, Hayden B.I work for a client, who only pays to upwork after the work is delivered and approved, so for me this 5 days of pending payment is unfair.You could give for the client the option to choose if they need this 5 days of confirmation or if they do not.When they do not, upwork could set the money available.Sincerely,Carmen Jacob Kerne",Unedited,Announcements,https://community.upwork.com/t5/Announcements/We-are-here-for-you-COVID-19-Update/td-p/719217
We are here for you- COVID-19 Update,3/26/20 18:36,,ccdc4387903798aa,ActiveMember,"Thank you for considering all options during this distressing time. Like many have said, I too have money sitting in escrow that I could really use now instead of next week.Also, lowering the fees would be amazing as well. I sure most people plan to use the platform more now that they are at home. A lower fee would help everyone.",Unedited,Announcements,https://community.upwork.com/t5/Announcements/We-are-here-for-you-COVID-19-Update/td-p/719217
We are here for you- COVID-19 Update,3/26/20 22:23,,397ae6dc5e2035c7,ActiveMember,Dear Upwork Servicethanks for providing thats offer it is good if upwork provide free coonects cycle as the previusly changed becuase some freelancers have done very low projects so kindly it is request,Unedited,Announcements,https://community.upwork.com/t5/Announcements/We-are-here-for-you-COVID-19-Update/td-p/719217
We are here for you- COVID-19 Update,3/31/20 8:14,3/31/20 8:15,50ab9a989227e8f7,AceContributor,"Could you please update us on theevaluation progress your team is doing on""Accelerate receipt of payments.We have heard from many of you a heightened desire to expedite payments from your Upwork clients. We have established an internal task force that is working on how we might do this, and we will keep you posted on these efforts here in the forums.""?",Unedited,Announcements,https://community.upwork.com/t5/Announcements/We-are-here-for-you-COVID-19-Update/td-p/719217
We are here for you- COVID-19 Update,3/28/20 12:51,,8145719250b80986,ActiveMember,I totally agree. It's very sad Upwork's atitude. At the end there is always a self-interest.,Unedited,Announcements,https://community.upwork.com/t5/Announcements/We-are-here-for-you-COVID-19-Update/td-p/719217
We are here for you- COVID-19 Update,3/26/20 15:25,,69fb63cb51083726,ActiveMember,Thanks for considering us on this hard times.Free connects and reducing the waiting time to get paid would help a lot.,Unedited,Announcements,https://community.upwork.com/t5/Announcements/We-are-here-for-you-COVID-19-Update/td-p/719217
We are here for you- COVID-19 Update,3/26/20 15:41,,f16304ff6b426b30,AceContributor,I've withdrawn as little as $20 with no problem and not at the end of the month.,Unedited,Announcements,https://community.upwork.com/t5/Announcements/We-are-here-for-you-COVID-19-Update/td-p/719217
We are here for you- COVID-19 Update,3/26/20 16:08,,88877af31e559721,AceContributor,"Hi Hayden, Thanks for your message and for looking out for us freelancers. I think freelancers and the Upwork community might benefit from some new ad campaigns. I haven't seen many ads on youtube lately and wonder if that could be a reason why there seems to be less client traffic on this site. This has just been my personal observation but perhaps others out there might feel similarly? Perhaps others can weigh in with a kudos? ",Unedited,Announcements,https://community.upwork.com/t5/Announcements/We-are-here-for-you-COVID-19-Update/td-p/719217
We are here for you- COVID-19 Update,3/26/20 13:33,,a33bed79bf7fa12d,CommunityGuru,"Unfortunately, I'm not a fan of spreading free money around.It causes inflation.Still, an announcement that you are dropping the fee from 20% to 10% for the first $500 would be really cool, and much appreciated!Such a fee drop would have to be maintained post-COVID, though, cos we won't let you switch it back without making at least some noise about it!",Unedited,Announcements,https://community.upwork.com/t5/Announcements/We-are-here-for-you-COVID-19-Update/td-p/719217
